MODEL,MAKE,Model Year,Overall Length,Overall Width,Overall Height,Wheelbase,Curb Weight,Front End Length,Rear End Length,Side Glass Height,Body Side Height,Roof Width,Front Overhang,Rear Overhang,Track Width Front,Track Width Rear,Front Weight %,Rear Weight %
SENTRA4DRSEDAN,NISSAN,20,464.0,182.0,150.0,271.0,1385.0,119.0,51.0,35.0,80.0,113.0,91.0,102.0,159.0,160.0,61.0,40.0
SENTRA4DRSEDANFWD20,NISSAN,7,457.0,179.0,151.0,269.0,1298.0,101.0,50.0,37.0,76.0,110.0,94.0,95.0,151.0,153.0,62.0,38.0
SENTRA4DRSEDANFWD20S,NISSAN,7,457.0,179.0,151.0,269.0,1296.0,101.0,50.0,37.0,76.0,110.0,94.0,95.0,151.0,153.0,62.0,38.0
SENTRA4DRSEDANFWD20S20SLSR,NISSAN,7,457.0,179.0,151.0,269.0,1361.0,101.0,50.0,37.0,76.0,110.0,94.0,95.0,151.0,153.0,62.0,38.0
SENTRA4DRSEDANFWD20SLSERSERSPECV,NISSAN,7,457.0,179.0,151.0,269.0,1351.0,101.0,50.0,37.0,76.0,110.0,94.0,95.0,151.0,153.0,62.0,38.0
SENTRA4DRSEDANFWDSERSPECV,NISSAN,7,457.0,179.0,151.0,269.0,1393.0,101.0,50.0,37.0,76.0,110.0,94.0,95.0,151.0,153.0,62.0,38.0
SENTRASSVSRSL4DRSEDAN,NISSAN,13,463.0,176.0,150.0,270.0,1293.0,109.0,50.0,34.0,80.0,113.0,91.0,102.0,153.0,153.0,60.0,40.0
SENTRATURBO4DRSEDAN,NISSAN,13,464.0,176.0,150.0,270.0,1370.0,109.0,50.0,34.0,80.0,113.0,91.0,102.0,153.0,153.0,60.0,40.0
SEQUOIA4DRSUV4WD,TOYOTA,8,521.0,203.0,196.0,310.0,2707.0,116.0,223.0,45.0,97.0,134.0,89.0,122.0,173.0,176.0,51.0,49.0
SEQUOIA4DRSUV4WDSR5LIMITEDPLATINUM,TOYOTA,8,521.0,203.0,196.0,310.0,2714.0,116.0,223.0,45.0,97.0,134.0,89.0,122.0,173.0,176.0,51.0,49.0
SHELBYGT5004DRCOUPERWD,FORD,10,478.0,188.0,144.0,272.0,1778.0,157.0,65.0,32.0,80.0,118.0,93.0,113.0,158.0,159.0,53.0,47.0
SIENNAAWDV6,TOYOTA,10,508.0,198.0,181.0,303.0,2115.0,102.0,223.0,45.0,89.0,126.0,95.0,110.0,172.0,172.0,56.0,44.0
SIENNABASELEFWD,TOYOTA,10,508.0,198.0,180.0,303.0,2010.0,102.0,223.0,45.0,89.0,126.0,95.0,110.0,172.0,172.0,57.0,43.0
SIENNABASELEFWDV6,TOYOTA,10,508.0,198.0,180.0,303.0,1990.0,102.0,223.0,45.0,89.0,126.0,95.0,110.0,172.0,171.0,57.0,43.0
SIENNALEAWD,TOYOTA,10,508.0,198.0,181.0,303.0,2070.0,102.0,223.0,45.0,89.0,126.0,95.0,110.0,172.0,172.0,56.0,44.0
SIENNALEFWD4CYL,TOYOTA,10,508.0,198.0,175.0,303.0,1900.0,102.0,223.0,45.0,89.0,126.0,95.0,110.0,172.0,171.0,56.0,44.0
SIENNALESELIMITEDFWD,TOYOTA,10,508.0,198.0,180.0,303.0,1940.0,102.0,223.0,45.0,89.0,126.0,95.0,110.0,172.0,172.0,57.0,43.0
SIENNALESEV6XLEFWD,TOYOTA,10,508.0,198.0,180.0,303.0,1985.0,102.0,223.0,45.0,89.0,126.0,95.0,110.0,172.0,171.0,57.0,43.0
SIENNALIMITEDAWD,TOYOTA,10,508.0,198.0,181.0,303.0,2145.0,102.0,223.0,45.0,89.0,126.0,95.0,110.0,172.0,171.0,56.0,44.0
SIENNAMINIVANFWD,TOYOTA,21,517.0,199.0,177.0,306.0,2096.0,107.0,233.0,46.0,96.0,116.0,93.0,119.0,172.0,174.0,55.0,45.0
SIENNASELIMITEDFWD,TOYOTA,10,508.0,198.0,180.0,303.0,2090.0,102.0,223.0,45.0,89.0,126.0,95.0,110.0,172.0,172.0,57.0,43.0
SIENNASEXLEFWDV6,TOYOTA,10,508.0,198.0,180.0,303.0,2045.0,102.0,223.0,45.0,89.0,126.0,95.0,110.0,172.0,171.0,57.0,43.0
SIENNAV6LEV6SEV6FWD,TOYOTA,10,508.0,198.0,180.0,303.0,1965.0,102.0,223.0,45.0,89.0,126.0,95.0,110.0,172.0,171.0,57.0,43.0
SIENNAXLEAWDV6,TOYOTA,10,508.0,198.0,181.0,303.0,2115.0,102.0,223.0,45.0,89.0,126.0,95.0,110.0,172.0,172.0,56.0,44.0
SIENNAXLEFWDV6,TOYOTA,10,508.0,198.0,180.0,303.0,2020.0,102.0,223.0,45.0,89.0,126.0,95.0,110.0,172.0,171.0,57.0,43.0
SIERRA1500CREWCABMBOX2WD,GMC,19,613.0,206.0,192.0,398.0,2341.0,136.0,343.0,48.0,93.0,130.0,100.0,121.0,175.0,173.0,58.0,43.0
SIERRA1500CREWCABMBOX4WD,GMC,19,613.0,206.0,192.0,398.0,2217.0,131.0,343.0,48.0,93.0,130.0,95.0,121.0,173.0,173.0,58.0,42.0
SIERRA1500CREWCABMBOX4X4,GMC,13,598.0,203.0,188.0,389.0,2431.0,136.0,328.0,44.0,89.0,129.0,100.0,108.0,175.0,172.0,59.0,41.0
SIERRA1500CREWCABMBOXDENALI,GMC,13,598.0,203.0,188.0,389.0,2456.0,136.0,328.0,44.0,89.0,129.0,100.0,108.0,175.0,172.0,59.0,41.0
SIERRA1500CREWCABSBOX2WD,GMC,19,589.0,206.0,192.0,374.0,2338.0,136.0,319.0,48.0,93.0,133.0,101.0,121.0,175.0,173.0,58.0,44.0
SIERRA1500CREWCABSBOX4WD,GMC,19,589.0,206.0,192.0,374.0,2193.0,131.0,319.0,48.0,93.0,130.0,95.0,121.0,173.0,173.0,58.0,42.0
SIERRA1500CREWCABSBOX4X4,GMC,13,573.0,203.0,188.0,365.0,2394.0,136.0,304.0,44.0,89.0,129.0,100.0,108.0,175.0,172.0,58.0,42.0
SIERRA1500CREWCABSBOX4X4DENALI,GMC,7,570.0,203.0,188.0,365.0,2439.0,131.0,293.0,46.0,86.0,133.0,101.0,103.0,174.0,171.0,58.0,42.0
SIERRA1500CREWCABSBOXDENALI,GMC,13,573.0,203.0,188.0,365.0,2420.0,136.0,304.0,44.0,89.0,129.0,100.0,108.0,175.0,172.0,58.0,42.0
SIERRA1500DOUBLECABMBOX2WD,GMC,13,573.0,203.0,188.0,365.0,2269.0,136.0,304.0,44.0,89.0,129.0,100.0,108.0,175.0,172.0,58.0,42.0
SIERRA1500DOUBLECABMBOX4X4,GMC,13,573.0,203.0,188.0,365.0,2366.0,136.0,304.0,44.0,89.0,129.0,100.0,108.0,175.0,172.0,59.0,41.0
SIERRA1500EXTCABLBOX2WD,GMC,7,618.0,203.0,188.0,400.0,2378.0,131.0,340.0,46.0,86.0,133.0,100.0,117.0,174.0,171.0,59.0,41.0
SIERRA1500EXTCABLBOX4X4,GMC,7,618.0,203.0,188.0,400.0,2496.0,131.0,340.0,46.0,86.0,133.0,100.0,117.0,174.0,171.0,60.0,40.0
SIERRA1500EXTCABMBOX2WD,GMC,7,570.0,203.0,188.0,365.0,2299.0,131.0,293.0,46.0,86.0,133.0,100.0,105.0,174.0,171.0,58.0,42.0
SIERRA1500EXTCABMBOX4X4,GMC,7,570.0,203.0,188.0,365.0,2408.0,131.0,293.0,46.0,86.0,133.0,100.0,105.0,174.0,171.0,59.0,41.0
SIERRA1500HYBRIDCREWCABSBOX2WD,GMC,7,570.0,203.0,188.0,365.0,2559.0,131.0,293.0,46.0,86.0,133.0,101.0,103.0,174.0,171.0,59.0,41.0
SIERRA1500HYBRIDCREWCABSBOX4X4,GMC,7,570.0,203.0,188.0,365.0,2668.0,131.0,293.0,46.0,86.0,133.0,101.0,103.0,174.0,171.0,59.0,41.0
SIERRA1500LIMITEDDOUBLECABMBOX2WD,GMC,14,573.0,203.0,188.0,365.0,2206.0,136.0,304.0,44.0,89.0,129.0,100.0,108.0,175.0,172.0,58.0,42.0
SIERRA1500LIMITEDDOUBLECABMBOX4X4,GMC,14,573.0,203.0,188.0,365.0,2320.0,136.0,304.0,44.0,89.0,129.0,100.0,108.0,175.0,172.0,59.0,41.0
SIERRA1500REGCABLBOX2WD,GMC,13,559.0,203.0,188.0,338.0,2155.0,136.0,283.0,46.0,89.0,133.0,101.0,120.0,175.0,172.0,58.0,42.0
SIERRA1500REGCABLBOX4X4,GMC,13,559.0,203.0,188.0,338.0,2271.0,136.0,283.0,46.0,89.0,133.0,101.0,120.0,175.0,172.0,59.0,41.0
SIERRA1500REGCABMBOX2WD,GMC,13,511.0,203.0,188.0,302.0,2068.0,136.0,234.0,46.0,89.0,133.0,100.0,108.0,175.0,172.0,58.0,42.0
SIERRA1500REGCABMBOX4X4,GMC,13,511.0,203.0,188.0,302.0,2176.0,136.0,234.0,46.0,89.0,133.0,100.0,108.0,175.0,172.0,60.0,41.0
SIERRA3500HDCREWCABLBOXDRW4X4,GMC,19,676.0,208.0,203.0,437.0,3253.0,142.0,394.0,47.0,95.0,130.0,103.0,136.0,171.0,173.0,57.0,43.0
SIERRA3500HDCREWCABLBOXSRW2WD,GMC,19,676.0,208.0,205.0,437.0,3119.0,142.0,394.0,47.0,95.0,130.0,103.0,136.0,171.0,173.0,57.0,43.0
SIERRA3500HDCREWCABLBOXSRW4X4,GMC,19,676.0,208.0,205.0,437.0,3249.0,142.0,394.0,47.0,95.0,130.0,103.0,136.0,171.0,173.0,57.0,43.0
SIERRA3500HDCREWCABMBOX2WD,GMC,19,635.0,208.0,203.0,404.0,2928.0,142.0,353.0,47.0,95.0,130.0,103.0,128.0,171.0,173.0,57.0,43.0
SIERRA3500HDCREWCABMBOX4X4,GMC,19,635.0,208.0,203.0,404.0,3065.0,142.0,353.0,47.0,95.0,130.0,103.0,128.0,171.0,173.0,57.0,43.0
SILVERADO1500CREWCABMBOX2WD,CHEVROLET,13,598.0,203.0,187.0,389.0,2341.0,136.0,328.0,44.0,89.0,129.0,100.0,108.0,175.0,172.0,57.0,43.0
SILVERADO1500CREWCABMBOX4X4,CHEVROLET,13,598.0,203.0,188.0,389.0,2431.0,136.0,328.0,44.0,89.0,129.0,100.0,108.0,175.0,172.0,59.0,41.0
SILVERADO1500CREWCABSBOX2WD,CHEVROLET,13,573.0,203.0,188.0,365.0,2338.0,136.0,304.0,46.0,89.0,133.0,100.0,108.0,175.0,172.0,58.0,44.0
SILVERADO1500CREWCABSBOX4X4,CHEVROLET,13,573.0,203.0,188.0,365.0,2397.0,136.0,304.0,46.0,89.0,133.0,100.0,108.0,175.0,172.0,58.0,42.0
SILVERADO1500DOUBLECABMBOX2WD,CHEVROLET,13,573.0,203.0,188.0,365.0,2269.0,136.0,304.0,44.0,89.0,129.0,100.0,108.0,175.0,172.0,58.0,42.0
SILVERADO1500DOUBLECABMBOX4X4,CHEVROLET,13,573.0,203.0,188.0,365.0,2366.0,136.0,304.0,44.0,89.0,129.0,100.0,108.0,175.0,172.0,59.0,41.0
SILVERADO1500EXTCABLBOX2WD,CHEVROLET,7,618.0,203.0,188.0,400.0,2378.0,131.0,340.0,46.0,86.0,133.0,100.0,117.0,174.0,171.0,59.0,41.0
SILVERADO1500EXTCABLBOX4X4,CHEVROLET,7,618.0,203.0,188.0,400.0,2496.0,131.0,340.0,46.0,86.0,133.0,100.0,117.0,174.0,171.0,60.0,40.0
SILVERADO1500EXTCABMBOX2WD,CHEVROLET,7,570.0,203.0,188.0,365.0,2299.0,131.0,293.0,46.0,86.0,133.0,100.0,105.0,174.0,171.0,58.0,42.0
SILVERADO1500EXTCABMBOX4X4,CHEVROLET,7,570.0,203.0,188.0,365.0,2408.0,131.0,293.0,46.0,86.0,133.0,100.0,105.0,174.0,171.0,59.0,41.0
SILVERADO1500HYBRIDCREWCABSBOX2WD,CHEVROLET,7,570.0,203.0,188.0,365.0,2559.0,131.0,293.0,46.0,86.0,133.0,100.0,105.0,174.0,171.0,59.0,41.0
SILVERADO1500HYBRIDCREWCABSBOX4X4,CHEVROLET,7,570.0,203.0,188.0,365.0,2668.0,131.0,293.0,46.0,86.0,133.0,100.0,105.0,174.0,171.0,59.0,41.0
SILVERADO1500LD2WD,CHEVROLET,14,573.0,203.0,188.0,365.0,2261.0,136.0,304.0,44.0,89.0,129.0,100.0,108.0,175.0,172.0,58.0,42.0
SILVERADO1500LD4WD,CHEVROLET,14,573.0,203.0,188.0,365.0,2372.0,136.0,304.0,44.0,89.0,129.0,100.0,108.0,175.0,172.0,59.0,41.0
SILVERADO1500REGCABLBOX2WD,CHEVROLET,13,559.0,203.0,188.0,338.0,2155.0,136.0,283.0,46.0,89.0,133.0,100.0,120.0,175.0,172.0,58.0,42.0
SILVERADO1500REGCABLBOX4X4,CHEVROLET,13,559.0,203.0,188.0,338.0,2246.0,136.0,283.0,46.0,89.0,133.0,100.0,120.0,175.0,172.0,59.0,41.0
SILVERADO1500REGCABMBOX2WD,CHEVROLET,13,511.0,203.0,188.0,302.0,2068.0,136.0,234.0,46.0,89.0,133.0,100.0,108.0,175.0,172.0,58.0,42.0
SILVERADO1500REGCABMBOX4X4,CHEVROLET,13,511.0,203.0,188.0,302.0,2176.0,136.0,234.0,46.0,89.0,133.0,100.0,108.0,175.0,172.0,60.0,41.0
SLCLASSSL5502DRCONVERTIBLE,MERCEDES-BENZ,9,456.0,182.0,130.0,256.0,1915.0,151.0,82.0,30.0,75.0,107.0,99.0,102.0,156.0,155.0,50.0,50.0
SLCLASSSL6002DRCONVERTIBLE,MERCEDES-BENZ,9,456.0,182.0,130.0,256.0,2040.0,151.0,82.0,30.0,75.0,107.0,99.0,102.0,156.0,155.0,50.0,50.0
SLCLASSSL63AMG2DRCONVERTIBLE,MERCEDES-BENZ,9,461.0,182.0,130.0,256.0,1995.0,154.0,82.0,30.0,75.0,107.0,102.0,102.0,157.0,154.0,50.0,50.0
SLCLASSSL65AMG2DRCONVERTIBLE,MERCEDES-BENZ,9,461.0,182.0,130.0,256.0,2065.0,154.0,82.0,30.0,75.0,107.0,102.0,102.0,157.0,154.0,50.0,50.0
SLK3003502DRCOVERTIBLERWD,MERCEDES-BENZ,5,408.0,178.0,130.0,243.0,1490.0,137.0,66.0,28.0,76.0,115.0,82.0,83.0,153.0,154.0,52.0,48.0
SLK55AMG2DRCONVERTIBLERWD,MERCEDES-BENZ,5,409.0,179.0,127.0,243.0,1570.0,137.0,66.0,28.0,76.0,115.0,82.0,83.0,153.0,154.0,52.0,48.0
SLSAMG2DRCOUPE,MERCEDES-BENZ,10,464.0,194.0,126.0,268.0,1695.0,186.0,74.0,26.0,76.0,126.0,94.0,102.0,168.0,165.0,52.0,48.0
SONATA4DRSEDAN,HYUNDAI,20,490.0,186.0,145.0,284.0,1527.0,135.0,52.0,36.0,81.0,112.0,95.0,112.0,162.0,163.0,60.0,40.0
SONATA4DRSEDAN20L,HYUNDAI,18,486.0,187.0,148.0,281.0,1640.0,125.0,51.0,34.0,83.0,112.0,97.0,108.0,160.0,160.0,61.0,39.0
SONATA4DRSEDAN20T20TLIMITED,HYUNDAI,10,482.0,184.0,147.0,280.0,1517.0,126.0,60.0,32.0,84.0,113.0,94.0,108.0,159.0,159.0,60.0,40.0
SONATA4DRSEDAN20TLIMITED,HYUNDAI,10,482.0,184.0,147.0,280.0,1540.0,126.0,60.0,32.0,84.0,113.0,94.0,108.0,159.0,159.0,60.0,40.0
SONATA4DRSEDAN24,HYUNDAI,15,486.0,187.0,148.0,281.0,1475.0,125.0,51.0,34.0,83.0,112.0,97.0,108.0,161.0,162.0,61.0,39.0
SONATA4DRSEDANESSENTIAL,HYUNDAI,18,486.0,187.0,148.0,281.0,1475.0,125.0,51.0,34.0,83.0,112.0,97.0,108.0,161.0,162.0,61.0,39.0
SONATA4DRSEDANGL,HYUNDAI,18,486.0,187.0,148.0,281.0,1475.0,125.0,51.0,34.0,83.0,112.0,97.0,108.0,161.0,162.0,61.0,39.0
SONATA4DRSEDANGLGLSLIMITED,HYUNDAI,10,482.0,183.0,147.0,280.0,1454.0,126.0,60.0,32.0,84.0,113.0,94.0,108.0,160.0,160.0,61.0,39.0
SONATA4DRSEDANGLGLSLIMITEDSPORT,HYUNDAI,15,486.0,187.0,148.0,281.0,1475.0,125.0,51.0,34.0,83.0,112.0,97.0,108.0,161.0,162.0,61.0,39.0
SONATA4DRSEDANGLGLSSELIMITED,HYUNDAI,10,482.0,183.0,147.0,280.0,1475.0,126.0,60.0,32.0,84.0,113.0,94.0,108.0,160.0,160.0,61.0,39.0
SONATA4DRSEDANHYBRID,HYUNDAI,18,486.0,187.0,148.0,281.0,1586.0,125.0,51.0,34.0,83.0,112.0,97.0,108.0,161.0,162.0,61.0,41.0
SONATA4DRSEDANHYBRIDGL,HYUNDAI,18,486.0,187.0,148.0,281.0,1585.0,125.0,51.0,34.0,83.0,112.0,97.0,108.0,161.0,162.0,59.0,41.0
SONATA4DRSEDANHYBRIDGLSLIMITED,HYUNDAI,18,486.0,187.0,148.0,281.0,1655.0,125.0,51.0,34.0,83.0,112.0,97.0,108.0,161.0,162.0,59.0,41.0
SONATA4DRSEDANHYBRIDLIMITED,HYUNDAI,10,482.0,184.0,147.0,280.0,1591.0,126.0,60.0,32.0,84.0,113.0,94.0,108.0,160.0,160.0,60.0,40.0
SONATA4DRSEDANHYBRIDLIMITEDULTIMATE,HYUNDAI,18,486.0,187.0,148.0,281.0,1655.0,125.0,51.0,34.0,83.0,112.0,97.0,108.0,161.0,162.0,59.0,41.0
SONATA4DRSEDANHYBRIDPREMIUM,HYUNDAI,10,482.0,184.0,147.0,280.0,1610.0,126.0,60.0,32.0,84.0,113.0,94.0,108.0,160.0,160.0,60.0,40.0
SONATA4DRSEDANHYBRIDSTANDARDLIMITED,HYUNDAI,10,482.0,184.0,147.0,280.0,1580.0,126.0,60.0,32.0,84.0,113.0,94.0,108.0,160.0,160.0,60.0,40.0
SONATA4DRSEDANPHEV,HYUNDAI,18,486.0,187.0,148.0,281.0,1730.0,125.0,51.0,34.0,83.0,112.0,97.0,108.0,161.0,162.0,59.0,41.0
SONATA4DRSEDANSPORT2020TULTIMATE,HYUNDAI,15,486.0,187.0,148.0,281.0,1590.0,125.0,51.0,34.0,83.0,112.0,97.0,108.0,160.0,160.0,61.0,39.0
SONATA4DRSEDANSPORT20T,HYUNDAI,15,486.0,187.0,148.0,281.0,1590.0,125.0,51.0,34.0,83.0,112.0,97.0,108.0,160.0,160.0,61.0,39.0
SONATA4DRSEDANSPORTGLSLIMITED,HYUNDAI,18,486.0,187.0,148.0,281.0,1572.0,125.0,51.0,34.0,83.0,112.0,97.0,108.0,160.0,160.0,61.0,39.0
SONATA4DRSEDANSPORTPREFERREDLUXURY,HYUNDAI,18,486.0,187.0,148.0,281.0,1572.0,125.0,51.0,34.0,83.0,112.0,97.0,108.0,160.0,160.0,61.0,39.0
SONATAHYBRID4DRSEDAN,HYUNDAI,20,490.0,186.0,145.0,284.0,1600.0,135.0,52.0,36.0,81.0,112.0,95.0,112.0,162.0,163.0,60.0,40.0
SONATANLINE4DRSEDAN,HYUNDAI,20,490.0,186.0,145.0,284.0,1626.0,135.0,52.0,36.0,81.0,112.0,95.0,112.0,162.0,163.0,60.0,40.0
SONIC4DRSEDAN,CHEVROLET,17,442.0,174.0,152.0,252.0,1292.0,97.0,55.0,35.0,81.0,103.0,89.0,102.0,151.0,151.0,62.0,38.0
SONIC4DRSEDANLSLTLTZ,CHEVROLET,11,440.0,174.0,152.0,253.0,1237.0,97.0,51.0,35.0,81.0,103.0,89.0,98.0,151.0,151.0,62.0,38.0
SONIC4DRSEDANLSLTLTZRS,CHEVROLET,11,440.0,174.0,152.0,253.0,1245.0,97.0,51.0,35.0,81.0,103.0,89.0,98.0,151.0,151.0,62.0,38.0
SONIC5DRHATCHBACK,CHEVROLET,17,406.0,174.0,152.0,252.0,1263.0,97.0,125.0,35.0,82.0,103.0,89.0,66.0,151.0,151.0,62.0,38.0
SONIC5DRHATCHBACKLSLTLTZ,CHEVROLET,11,404.0,174.0,152.0,253.0,1220.0,97.0,121.0,35.0,82.0,103.0,89.0,62.0,151.0,151.0,62.0,38.0
SONIC5DRHATCHBACKLSLTLTZRS,CHEVROLET,11,404.0,174.0,152.0,253.0,1259.0,97.0,121.0,35.0,82.0,103.0,89.0,62.0,151.0,151.0,62.0,38.0
SORENTO24LAWD,KIA,19,480.0,189.0,169.0,278.0,1793.0,123.0,184.0,37.0,94.0,105.0,95.0,108.0,163.0,164.0,56.0,44.0
SORENTO25LSUV,KIA,21,480.0,190.0,170.0,281.0,1735.0,123.0,190.0,38.0,93.0,108.0,93.0,106.0,165.0,166.0,55.0,45.0
SORENTO25LTURBOSUV,KIA,21,480.0,190.0,170.0,281.0,1787.0,123.0,190.0,38.0,93.0,108.0,93.0,106.0,165.0,166.0,57.0,43.0
SORENTOEXLIMITEDAWD,KIA,15,477.0,189.0,171.0,278.0,1816.0,121.0,184.0,37.0,94.0,105.0,93.0,106.0,163.0,164.0,56.0,44.0
SORENTOEXLIMITEDFWD,KIA,15,477.0,189.0,171.0,278.0,1759.0,121.0,184.0,37.0,94.0,105.0,93.0,106.0,163.0,164.0,56.0,44.0
SORENTOHYBRIDSUV,KIA,21,480.0,190.0,170.0,281.0,1869.0,123.0,190.0,38.0,93.0,108.0,93.0,106.0,165.0,166.0,56.0,44.0
SORENTOLLXFWD,KIA,15,477.0,189.0,171.0,278.0,1680.0,121.0,184.0,37.0,94.0,105.0,93.0,106.0,163.0,164.0,56.0,44.0
SORENTOLX4DRSUVAWD,KIA,14,468.0,189.0,171.0,270.0,1730.0,127.0,177.0,38.0,87.0,121.0,94.0,104.0,161.0,162.0,56.0,44.0
SORENTOLX4DRSUVFWD,KIA,14,468.0,189.0,171.0,270.0,1722.0,127.0,177.0,38.0,87.0,121.0,94.0,104.0,161.0,162.0,56.0,44.0
SORENTOLXAWD,KIA,15,477.0,189.0,171.0,278.0,1742.0,121.0,184.0,37.0,94.0,105.0,93.0,106.0,163.0,164.0,56.0,44.0
SORENTOLXEX4DRSUVAWD,KIA,10,467.0,189.0,171.0,270.0,1837.0,126.0,177.0,38.0,87.0,121.0,93.0,104.0,161.0,162.0,56.0,44.0
SORENTOLXEX4DRSUVFWD,KIA,10,467.0,189.0,171.0,270.0,1635.0,126.0,177.0,38.0,87.0,121.0,93.0,104.0,161.0,162.0,56.0,44.0
SORENTOLXFWD,KIA,19,480.0,189.0,169.0,278.0,1728.0,123.0,184.0,37.0,94.0,105.0,95.0,108.0,163.0,164.0,56.0,44.0
SORENTOLXV64DRSUVFWD,KIA,14,468.0,189.0,171.0,270.0,1830.0,127.0,177.0,38.0,87.0,121.0,94.0,104.0,161.0,162.0,56.0,44.0
SORENTOLXV6EXV6EXV6LUXURYSX4DRSUVAW,KIA,14,468.0,189.0,171.0,270.0,1837.0,127.0,177.0,38.0,87.0,121.0,94.0,104.0,161.0,162.0,56.0,44.0
SORENTOV6AWD,KIA,19,480.0,189.0,171.0,278.0,1860.0,123.0,184.0,37.0,94.0,105.0,95.0,108.0,163.0,164.0,56.0,44.0
SORENTOV6FWD,KIA,15,477.0,189.0,171.0,278.0,1800.0,121.0,184.0,37.0,94.0,105.0,93.0,106.0,163.0,164.0,56.0,44.0
SOUL16L,KIA,9,411.0,179.0,161.0,255.0,1220.0,100.0,150.0,40.0,88.0,115.0,84.0,73.0,156.0,156.0,61.0,39.0
SOUL20L,KIA,9,411.0,179.0,161.0,255.0,1315.0,100.0,150.0,40.0,88.0,115.0,84.0,73.0,156.0,156.0,61.0,39.0
SOUL20L2U4U4ULUXURY,KIA,9,411.0,179.0,161.0,255.0,1260.0,100.0,150.0,40.0,88.0,115.0,84.0,73.0,156.0,156.0,61.0,39.0
SOUL20L2U4U4URETRO4UBURNER4ULUXURY,KIA,9,411.0,179.0,161.0,255.0,1260.0,100.0,150.0,40.0,88.0,115.0,84.0,73.0,156.0,156.0,61.0,39.0
SOUL5DRHATCH,KIA,19,420.0,180.0,162.0,260.0,1290.0,111.0,150.0,31.0,93.0,114.0,87.0,74.0,155.0,155.0,61.0,39.0
SOULEV,KIA,14,414.0,180.0,160.0,257.0,1508.0,104.0,152.0,33.0,90.0,103.0,83.0,73.0,157.0,159.0,61.0,39.0
SOULEX,KIA,14,414.0,180.0,160.0,257.0,1346.0,104.0,152.0,33.0,90.0,103.0,83.0,73.0,157.0,159.0,61.0,39.0
SOULEXSX,KIA,14,414.0,180.0,160.0,257.0,1347.0,104.0,152.0,33.0,90.0,103.0,83.0,73.0,157.0,159.0,61.0,39.0
SOULLX,KIA,14,414.0,180.0,160.0,257.0,1303.0,104.0,152.0,33.0,90.0,103.0,83.0,73.0,157.0,159.0,61.0,39.0
SOULSX,KIA,14,414.0,180.0,160.0,257.0,1397.0,104.0,152.0,33.0,90.0,103.0,83.0,73.0,157.0,159.0,61.0,39.0
SPARK4DRHATCHBACK,CHEVROLET,16,364.0,160.0,148.0,239.0,1019.0,84.0,112.0,35.0,83.0,102.0,73.0,52.0,138.0,138.0,64.0,36.0
SPARK4DRHATCHBACKLSLT,CHEVROLET,16,365.0,160.0,152.0,239.0,1050.0,84.0,112.0,37.0,85.0,104.0,75.0,52.0,141.0,141.0,64.0,37.0
SPARKEV4DRHATCHBACK,CHEVROLET,16,372.0,163.0,159.0,238.0,1300.0,84.0,108.0,37.0,85.0,104.0,79.0,56.0,141.0,141.0,63.0,37.0
SPARKEV4DRHATCHBACKLSLT,CHEVROLET,16,372.0,163.0,159.0,238.0,1300.0,84.0,108.0,37.0,85.0,104.0,79.0,56.0,141.0,141.0,63.0,37.0
SPORTAGE4DRSUVLXAWDEXAWDEXLUXURY,KIA,11,444.0,186.0,165.0,264.0,1582.0,114.0,152.0,33.0,90.0,112.0,89.0,91.0,161.0,162.0,58.0,42.0
SPORTAGE4DRSUVLXEXFWD,KIA,11,444.0,186.0,165.0,264.0,1471.0,114.0,152.0,33.0,90.0,112.0,89.0,91.0,161.0,162.0,58.0,42.0
SPORTAGE4DRSUVLXLXAWDEXEXAWDEXLUX,KIA,11,444.0,186.0,165.0,264.0,1432.0,114.0,152.0,33.0,90.0,112.0,89.0,90.0,161.0,162.0,58.0,42.0
SPORTAGE4DRSUVSX,KIA,11,444.0,186.0,165.0,264.0,1662.0,114.0,152.0,33.0,90.0,112.0,89.0,91.0,161.0,162.0,58.0,42.0
SPORTAGEAWD4DRSUV,KIA,16,448.0,186.0,165.0,267.0,1696.0,116.0,158.0,36.0,91.0,104.0,91.0,90.0,161.0,161.0,59.0,41.0
SPORTAGEAWDTURBO4DRSUV,KIA,16,448.0,186.0,165.0,267.0,1813.0,116.0,158.0,36.0,91.0,104.0,91.0,90.0,161.0,161.0,59.0,41.0
SPORTAGEFWD4DRSUV,KIA,16,448.0,186.0,165.0,267.0,1631.0,116.0,158.0,36.0,91.0,104.0,91.0,90.0,161.0,161.0,59.0,41.0
SQ54DRSUV,AUDI,21,468.0,189.0,166.0,282.0,1995.0,136.0,147.0,41.0,88.0,110.0,91.0,95.0,162.0,161.0,53.0,47.0
SQ55DRSUV30TFSIQUATTRO,AUDI,9,463.0,190.0,166.0,281.0,2000.0,126.0,156.0,40.0,86.0,116.0,91.0,93.0,160.0,160.0,53.0,47.0
SQ5SPORTBACK4DRSUV,AUDI,21,469.0,189.0,166.0,282.0,1935.0,136.0,138.0,41.0,88.0,110.0,91.0,96.0,162.0,161.0,53.0,47.0
SRX4DRCUVAWD,CADILLAC,9,483.0,191.0,167.0,282.0,2015.0,119.0,164.0,39.0,90.0,118.0,104.0,99.0,163.0,161.0,57.0,43.0
